longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1984,0
140.1382931,39.7131061,1,秋田,秋田県　秋田市東通５丁目１２番５,東通５−１２−８,281,_,W,_,15,10,2,0,市道,東,60,_,_,_,中規模一般住宅、アパート等が混在する住宅地域,秋田,1100,2中専,_,市街化,0,_,_,60,200,3.6,1983,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2022,65700
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2021,62800
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2020,60700
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2019,58400
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2018,56000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2017,54900
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2016,54500
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2015,54500
